15-dic-2025;;;;;;;;;;;
iShares Core MSCI EM IMI UCITS ETF;;;;;;;;;;;
Inception Date;30/05/2014;;;;;;;;;;
Fund Holdings as of;15/12/2025;;;;;;;;;;
Number of Securities;3.022,00;;;;;;;;;;
Shares Outstanding;709.449.982,00;;;;;;;;;;
;;;;;;;;;;;
Ticker dell'emittente;Nome;Settore;Asset Class;Valore di mercato;Ponderazione (%);Valore nozionale;Nominale;Prezzo;Area Geografica;Cambio;Valuta di mercato
039130;HANA TOUR SERVICE INC;Consumi Discrezionali;Azionario;1.246.780,45;0,00;1.246.780,45;37.736,00;33,04;Corea;Korea Exchange (Stock Market);KRW
002673;WESTERN SECURITIES CO LTD A;Finanziari;Azionario;1.247.394,79;0,00;1.247.394,79;1.106.026,00;1,13;Cina;Shenzhen Stock Exchange;CNY
2158;YIDU TECH INC;Salute;Azionario;1.242.207,29;0,00;1.242.207,29;1.929.500,00;0,64;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
FWRY;FAWRY FOR BANKING TECHNOLOGY AND E;Finanziari;Azionario;1.242.985,61;0,00;1.242.985,61;3.698.545,00;0,34;Egitto;Egyptian Exchange;EGP
DOMS;DOMS INDUSTRIES LTD;Industriali;Azionario;1.239.445,65;0,00;1.239.445,65;43.419,00;28,55;India;National Stock Exchange Of India;INR
000786;BEIJING NEW BUILDING MATERIALS PUB;Industriali;Azionario;1.240.138,97;0,00;1.240.138,97;348.812,00;3,56;Cina;Shenzhen Stock Exchange;CNY
4105;TTY BIOPHARM LTD;Salute;Azionario;1.236.558,57;0,00;1.236.558,57;474.193,00;2,61;Taiwan;Gretai Securities Market;TWD
298020;HYOSUNG TNC CORP;Materiali;Azionario;1.237.892,00;0,00;1.237.892,00;7.815,00;158,40;Corea;Korea Exchange (Stock Market);KRW
300919;CNGR ADVANCED MATERIAL LTD A;Industriali;Azionario;1.230.824,26;0,00;1.230.824,26;221.220,00;5,56;Cina;Shenzhen Stock Exchange;CNY
TIMETECHNO;TIME TECHNOPLAST LTD;Materiali;Azionario;1.226.130,96;0,00;1.226.130,96;586.151,00;2,09;India;National Stock Exchange Of India;INR
INOXINDIA;INOX INDIA LTD;Industriali;Azionario;1.227.113,19;0,00;1.227.113,19;96.759,00;12,68;India;National Stock Exchange Of India;INR
OLAELEC;OLA ELECTRIC MOBILITY LTD;Consumi Discrezionali;Azionario;1.227.121,95;0,00;1.227.121,95;2.978.635,00;0,41;India;National Stock Exchange Of India;INR
PRUDENT;PRUDENT CORPORATE ADVISORY SERVICE;Finanziari;Azionario;1.227.783,41;0,00;1.227.783,41;41.407,00;29,65;India;National Stock Exchange Of India;INR
300122;CHONGQING ZHIFEI BIOLOGICAL PRODUC;Salute;Azionario;1.228.586,75;0,00;1.228.586,75;452.850,00;2,71;Cina;Shenzhen Stock Exchange;CNY
MFCB;MEGA FIRST CORPORATION;Imprese di servizi di pubblica utilità;Azionario;1.222.504,58;0,00;1.222.504,58;1.530.000,00;0,80;Malesia;Bursa Malaysia;MYR
PLANB.R;PLAN B MEDIA PCL NON-VOTING DR;Comunicazione;Azionario;1.224.147,44;0,00;1.224.147,44;9.246.580,00;0,13;Tailandia;Stock Exchange Of Thailand;THB
542323;KPI GREEN ENERGY LTD;Imprese di servizi di pubblica utilità;Azionario;1.221.189,36;0,00;1.221.189,36;256.281,00;4,77;India;Bse Ltd;INR
457190;ISU SPECIALTY CHEMICAL LTD;Materiali;Azionario;1.216.197,80;0,00;1.216.197,80;28.487,00;42,69;Corea;Korea Exchange (Stock Market);KRW
9802;FULGENT SUN INTERNATIONAL (HOLDING;Consumi Discrezionali;Azionario;1.218.505,83;0,00;1.218.505,83;355.560,00;3,43;Taiwan;Taiwan Stock Exchange;TWD
300866;ANKER INNOVATIONS TECHNOLOGY LTD A;IT;Azionario;1.218.617,50;0,00;1.218.617,50;77.500,00;15,72;Cina;Shenzhen Stock Exchange;CNY
600893;AECC AVIATION POWER LTD A;Industriali;Azionario;1.218.668,32;0,00;1.218.668,32;229.095,00;5,32;Cina;Shanghai Stock Exchange;CNY
HARTA;HARTALEGA HOLDINGS;Salute;Azionario;1.214.612,10;0,00;1.214.612,10;4.970.800,00;0,24;Malesia;Bursa Malaysia;MYR
SAR;SARANTIS SA REG STOCK;Generi di largo consumo;Azionario;1.214.902,96;0,00;1.214.902,96;77.893,00;15,60;Grecia;Athens Exchange S.A. Cash Market;EUR
DXCO3;DEXCO SA;Materiali;Azionario;1.209.855,20;0,00;1.209.855,20;1.214.915,00;1,00;Brasile;XBSP;BRL
000708;CITIC PACIFIC SPECIAL STEEL GROUP;Materiali;Azionario;1.210.276,63;0,00;1.210.276,63;563.900,00;2,15;Cina;Shenzhen Stock Exchange;CNY
VGI.R;VGI NON-VOTING DR PCL;Comunicazione;Azionario;1.204.871,92;0,00;1.204.871,92;33.803.650,00;0,04;Tailandia;Stock Exchange Of Thailand;THB
108320;LX SEMICON LTD;IT;Azionario;1.204.920,23;0,00;1.204.920,23;33.889,00;35,55;Corea;Korea Exchange (Stock Market);KRW
2539;SAKURA DEVELOPMENT LTD;Immobili;Azionario;1.204.921,88;0,00;1.204.921,88;787.429,00;1,53;Taiwan;Taiwan Stock Exchange;TWD
TEJASNET;TEJAS NETWORKS LTD;IT;Azionario;1.200.384,60;0,00;1.200.384,60;232.130,00;5,17;India;National Stock Exchange Of India;INR
OYAKC.E;OYAK CIMENTO FABRIKALARI A.S.;Materiali;Azionario;1.201.665,34;0,00;1.201.665,34;2.058.889,00;0,58;Turchia;Istanbul Stock Exchange;TRY
600085;BEIJING TONGRENTANG LTD A;Salute;Azionario;1.193.906,09;0,00;1.193.906,09;253.400,00;4,71;Cina;Shanghai Stock Exchange;CNY
MEG;MEGAWORLD CORP;Immobili;Azionario;1.194.573,83;0,00;1.194.573,83;34.575.300,00;0,03;Filippine;Philippine Stock Exchange Inc.;PHP
2867;MASSMUTUAL MERCURIES LIFE INSURANC;Finanziari;Azionario;1.191.371,51;0,00;1.191.371,51;4.785.088,00;0,25;Taiwan;Taiwan Stock Exchange;TWD
MPARK.E;MLP SAGLIK HIZMETLERI;Salute;Azionario;1.192.610,66;0,00;1.192.610,66;140.085,00;8,51;Turchia;Istanbul Stock Exchange;TRY
3050;SOUTHERN PROVINCE CEMENT;Materiali;Azionario;1.187.095,01;0,00;1.187.095,01;201.088,00;5,90;Arabia Saudita;Saudi Stock Exchange;SAR
CBG.R;CARABAO GROUP PCL SHS NON-VOTING D;Generi di largo consumo;Azionario;1.188.056,33;0,00;1.188.056,33;858.200,00;1,38;Tailandia;Stock Exchange Of Thailand;THB
UTIAMC;UTI ASSET MANAGEM LTD;Finanziari;Azionario;1.189.728,88;0,00;1.189.728,88;95.767,00;12,42;India;National Stock Exchange Of India;INR
4050;SAUDI AUTOMOTIVE SERVICES;Consumi Discrezionali;Azionario;1.183.914,29;0,00;1.183.914,29;80.474,00;14,71;Arabia Saudita;Saudi Stock Exchange;SAR
TCI;TRANSPORT CORPORATION OF INDIA LTD;Industriali;Azionario;1.185.460,01;0,00;1.185.460,01;103.028,00;11,51;India;National Stock Exchange Of India;INR
AKZOINDIA;AKZO NOBEL INDIA LTD;Materiali;Azionario;1.185.804,74;0,00;1.185.804,74;29.608,00;40,05;India;National Stock Exchange Of India;INR
000564;CCOOP GROUP LTD A;Consumi Discrezionali;Azionario;1.181.900,67;0,00;1.181.900,67;3.225.100,00;0,37;Cina;Shenzhen Stock Exchange;CNY
ITMAX;ITMAX SYSTEM;IT;Azionario;1.178.010,51;0,00;1.178.010,51;1.021.400,00;1,15;Malesia;Bursa Malaysia;MYR
FINEORG;FINE ORGANIC INDUSTRIES LTD;Materiali;Azionario;1.178.470,99;0,00;1.178.470,99;24.564,00;47,98;India;National Stock Exchange Of India;INR
AARTIPHARM;AARTI PHARMALABS LTD;Salute;Azionario;1.178.486,37;0,00;1.178.486,37;141.197,00;8,35;India;National Stock Exchange Of India;INR
601162;TIANFENG SECURITIES LTD A;Finanziari;Azionario;1.179.539,92;0,00;1.179.539,92;1.991.400,00;0,59;Cina;Shanghai Stock Exchange;CNY
688223;JINKO SOLAR LTD A;IT;Azionario;1.174.217,88;0,00;1.174.217,88;1.522.407,00;0,77;Cina;Shanghai Stock Exchange;CNY
HEAL;MEDIKALOKA HERMINA;Salute;Azionario;1.175.462,35;0,00;1.175.462,35;13.992.200,00;0,08;Indonesia;Indonesia Stock Exchange;IDR
BLA.R;BANGKOK LIFE ASSURANCE NON-VOTING;Finanziari;Azionario;1.175.709,13;0,00;1.175.709,13;1.975.600,00;0,60;Tailandia;Stock Exchange Of Thailand;THB
064960;SNT MOTIV LTD;Consumi Discrezionali;Azionario;1.171.713,64;0,00;1.171.713,64;49.670,00;23,59;Corea;Korea Exchange (Stock Market);KRW
CNVRG;CONVERGE INFORMATION & COMMUNICATI;Comunicazione;Azionario;1.171.760,96;0,00;1.171.760,96;4.606.300,00;0,25;Filippine;Philippine Stock Exchange Inc.;PHP
JUBLINGREA;JUBILANT INGREVIA LTD;Materiali;Azionario;1.172.405,69;0,00;1.172.405,69;150.718,00;7,78;India;National Stock Exchange Of India;INR
601179;CHINA XD ELECTRIC LTD A;Industriali;Azionario;1.169.020,55;0,00;1.169.020,55;857.300,00;1,36;Cina;Shanghai Stock Exchange;CNY
2081;ALKHORAYEF WATER & POWER TECHNOLOG;Imprese di servizi di pubblica utilità;Azionario;1.169.122,25;0,00;1.169.122,25;33.308,00;35,10;Arabia Saudita;Saudi Stock Exchange;SAR
MEDC;MEDCO ENERGI INTERNASIONAL;Energia;Azionario;1.169.177,43;0,00;1.169.177,43;15.162.912,00;0,08;Indonesia;Indonesia Stock Exchange;IDR
LLOYDSENGG;LLOYDS ENGINEERING WORKS LTD;Industriali;Azionario;1.170.012,49;0,00;1.170.012,49;2.028.657,00;0,58;India;National Stock Exchange Of India;INR
3013;CHENMING ELECTRONIC TECHNOLOGY COR;IT;Azionario;1.166.201,76;0,00;1.166.201,76;268.000,00;4,35;Taiwan;Taiwan Stock Exchange;TWD
688122;WESTERN SUPERCONDUCTING TECHNOLOGI;Materiali;Azionario;1.160.764,36;0,00;1.160.764,36;112.422,00;10,33;Cina;Shanghai Stock Exchange;CNY
000596;ANHUI GUJING DISTILLERY LTD A;Generi di largo consumo;Azionario;1.162.587,48;0,00;1.162.587,48;55.694,00;20,87;Cina;Shenzhen Stock Exchange;CNY
000876;NEW HOPE LIUHE LTD A;Generi di largo consumo;Azionario;1.157.520,32;0,00;1.157.520,32;899.461,00;1,29;Cina;Shenzhen Stock Exchange;CNY
FINCABLES;FINOLEX CABLES LTD;Industriali;Azionario;1.159.933,32;0,00;1.159.933,32;138.800,00;8,36;India;National Stock Exchange Of India;INR
INDGN;INDEGENE LTD;Salute;Azionario;1.153.973,31;0,00;1.153.973,31;198.360,00;5,82;India;National Stock Exchange Of India;INR
6643;M31 TECHNOLOGY CORPORATION CORP;IT;Azionario;1.154.173,69;0,00;1.154.173,69;91.081,00;12,67;Taiwan;Gretai Securities Market;TWD
100090;SK OCEANPLANT COLTD LTD;Industriali;Azionario;1.154.394,12;0,00;1.154.394,12;84.063,00;13,73;Corea;Korea Exchange (Stock Market);KRW
VARROC;VARROC ENGINEERING LTD;Consumi Discrezionali;Azionario;1.156.378,99;0,00;1.156.378,99;162.898,00;7,10;India;National Stock Exchange Of India;INR
300413;MANGO EXCELLENT MEDIA LTD A;Comunicazione;Azionario;1.156.562,08;0,00;1.156.562,08;350.511,00;3,30;Cina;Shenzhen Stock Exchange;CNY
1515;CHINA RESOURCES MEDICAL HLDGS LTD;Salute;Azionario;1.156.843,72;0,00;1.156.843,72;2.770.000,00;0,42;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
LAMDA;LAMDA DEVELOPMENT SA;Immobili;Azionario;1.157.021,16;0,00;1.157.021,16;138.738,00;8,34;Grecia;Athens Exchange S.A. Cash Market;EUR
1448;FU SHOU YUAN INTERNATIONAL GROUP L;Consumi Discrezionali;Azionario;1.151.773,01;0,00;1.151.773,01;3.156.000,00;0,36;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
BGRIM.R;B.GRIMM POWER PCL NON-VOTING DR;Imprese di servizi di pubblica utilità;Azionario;1.152.282,60;0,00;1.152.282,60;2.532.000,00;0,46;Tailandia;Stock Exchange Of Thailand;THB
600332;GUANGZHOU BAIYUNSHAN PHARMACEUTICA;Salute;Azionario;1.148.179,87;0,00;1.148.179,87;314.650,00;3,65;Cina;Shanghai Stock Exchange;CNY
8070;CHANG WAH ELECTROMATERIALS INC;IT;Azionario;1.146.959,53;0,00;1.146.959,53;789.000,00;1,45;Taiwan;Taiwan Stock Exchange;TWD
2727;WOWPRIME CORP;Consumi Discrezionali;Azionario;1.147.053,57;0,00;1.147.053,57;169.324,00;6,77;Taiwan;Taiwan Stock Exchange;TWD
688120;HWATSING TECHNOLOGY LTD A;IT;Azionario;1.141.151,21;0,00;1.141.151,21;51.728,00;22,06;Cina;Shanghai Stock Exchange;CNY
114090;GKL LTD;Consumi Discrezionali;Azionario;1.143.047,08;0,00;1.143.047,08;116.925,00;9,78;Corea;Korea Exchange (Stock Market);KRW
FINPIPE;FINOLEX INDUSTRIES LTD;Materiali;Azionario;1.143.629,14;0,00;1.143.629,14;628.046,00;1,82;India;National Stock Exchange Of India;INR
301236;ISOFTSTONE INFORMATION TECHNOLOGY;IT;Azionario;1.143.690,12;0,00;1.143.690,12;175.000,00;6,54;Cina;Shenzhen Stock Exchange;CNY
600803;ENN NATURAL GAS LTD A;Imprese di servizi di pubblica utilità;Azionario;1.138.565,23;0,00;1.138.565,23;362.700,00;3,14;Cina;Shanghai Stock Exchange;CNY
GMDCLTD;GUJARAT MINERAL DEVELOPMENT CORPOR;Energia;Azionario;1.138.609,02;0,00;1.138.609,02;192.779,00;5,91;India;National Stock Exchange Of India;INR
SHAKTIPUMP;SHAKTI PUMPS INDIA LTD;Industriali;Azionario;1.139.063,78;0,00;1.139.063,78;137.399,00;8,29;India;National Stock Exchange Of India;INR
KOSSAN;KOSSAN RUBBER INDUSTRIES;Salute;Azionario;1.139.802,08;0,00;1.139.802,08;4.128.000,00;0,28;Malesia;Bursa Malaysia;MYR
579;BEIJING JINGNENG CLEAN ENERGY LTD;Imprese di servizi di pubblica utilità;Azionario;1.135.448,06;0,00;1.135.448,06;3.760.000,00;0,30;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
462870;SHIFT UP CORP;Comunicazione;Azionario;1.135.672,12;0,00;1.135.672,12;44.194,00;25,70;Corea;Korea Exchange (Stock Market);KRW
BLS;BLS INTERNATIONAL SERVICES LTD;Industriali;Azionario;1.137.312,30;0,00;1.137.312,30;326.043,00;3,49;India;National Stock Exchange Of India;INR
003530;HANWHA SECURITIES & INVESTMENT LTD;Finanziari;Azionario;1.131.383,21;0,00;1.131.383,21;353.714,00;3,20;Corea;Korea Exchange (Stock Market);KRW
SPACE42;SPACE42 PLC;Comunicazione;Azionario;1.132.486,21;0,00;1.132.486,21;2.567.528,00;0,44;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
2040;SAUDI CERAMIC;Industriali;Azionario;1.133.318,11;0,00;1.133.318,11;151.436,00;7,48;Arabia Saudita;Saudi Stock Exchange;SAR
6177;DA-LI CONSTRUCTION LTD;Immobili;Azionario;1.133.865,52;0,00;1.133.865,52;751.959,00;1,51;Taiwan;Taiwan Stock Exchange;TWD
600588;YONYOU NETWORK TECHNOLOGY LTD A;IT;Azionario;1.128.568,20;0,00;1.128.568,20;627.590,00;1,80;Cina;Shanghai Stock Exchange;CNY
003090;DAEWOONG LTD;Salute;Azionario;1.129.063,12;0,00;1.129.063,12;69.782,00;16,18;Corea;Korea Exchange (Stock Market);KRW
TOA.R;TOA PAINT THAILAND PCL NON-VOTING;Materiali;Azionario;1.121.610,95;0,00;1.121.610,95;2.553.900,00;0,44;Tailandia;Stock Exchange Of Thailand;THB
CHG.R;CHULARAT HOSPITAL NON-VOTING DR PC;Salute;Azionario;1.124.133,34;0,00;1.124.133,34;22.643.000,00;0,05;Tailandia;Stock Exchange Of Thailand;THB
604;SHENZHEN INVESTMENT LTD;Immobili;Azionario;1.119.047,04;0,00;1.119.047,04;10.245.139,00;0,11;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
J&KBANK;JAMMU AND KASHMIR BANK LTD;Finanziari;Azionario;1.119.415,67;0,00;1.119.415,67;1.008.928,00;1,11;India;National Stock Exchange Of India;INR
601958;JINDUICHENG MOLYBDENUM LTD A;Materiali;Azionario;1.119.606,83;0,00;1.119.606,83;543.600,00;2,06;Cina;Shanghai Stock Exchange;CNY
601216;INNER MONGOLIA JUNZHENG ENERGY & C;Materiali;Azionario;1.120.394,88;0,00;1.120.394,88;1.667.600,00;0,67;Cina;Shanghai Stock Exchange;CNY
GMAT3;GRUPO MATEUS SA;Generi di largo consumo;Azionario;1.115.910,18;0,00;1.115.910,18;1.269.201,00;0,88;Brasile;XBSP;BRL
297;SINOFERT HOLDINGS LTD;Materiali;Azionario;1.116.111,00;0,00;1.116.111,00;5.752.000,00;0,19;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
001680;DAESANG CORP;Generi di largo consumo;Azionario;1.117.526,06;0,00;1.117.526,06;76.815,00;14,55;Corea;Korea Exchange (Stock Market);KRW
6757;TIGERAIR TAIWAN LTD;Industriali;Azionario;1.112.501,39;0,00;1.112.501,39;517.000,00;2,15;Taiwan;Taiwan Stock Exchange;TWD
2362;CLEVO;IT;Azionario;1.113.548,62;0,00;1.113.548,62;853.000,00;1,31;Taiwan;Taiwan Stock Exchange;TWD
VGUARD;V GUARD INDUSTRIES LTD;Industriali;Azionario;1.114.093,20;0,00;1.114.093,20;306.646,00;3,63;India;National Stock Exchange Of India;INR
2359;SOLOMON TECHNOLOGY CORP;IT;Azionario;1.114.238,81;0,00;1.114.238,81;272.000,00;4,10;Taiwan;Taiwan Stock Exchange;TWD
JSW;JASTRZEBSKA SPOLKA WEGLOWA SA;Materiali;Azionario;1.109.491,54;0,00;1.109.491,54;180.766,00;6,14;Polonia;Warsaw Stock Exchange/Equities/Main Market;PLN
TRIDENT;TRIDENT LTD;Consumi Discrezionali;Azionario;1.110.246,93;0,00;1.110.246,93;3.676.528,00;0,30;India;National Stock Exchange Of India;INR
SHRIPISTON;SHRIRAM PISTONS & RINGS LTD;Consumi Discrezionali;Azionario;1.111.059,91;0,00;1.111.059,91;31.370,00;35,42;India;National Stock Exchange Of India;INR
600536;CHINA NATIONAL SOFTWARE & SERVICE;IT;Azionario;1.107.581,09;0,00;1.107.581,09;179.460,00;6,17;Cina;Shanghai Stock Exchange;CNY
STA.R;SRI TRANG-AGRO INDUSTRY NON-VOTING;Consumi Discrezionali;Azionario;1.103.775,32;0,00;1.103.775,32;2.842.900,00;0,39;Tailandia;Stock Exchange Of Thailand;THB
601933;YONGHUI SUPERSTORES LTD A;Generi di largo consumo;Azionario;1.099.068,91;0,00;1.099.068,91;1.532.200,00;0,72;Cina;Shanghai Stock Exchange;CNY
VULC3;VULCABRAS AZALEIA;Consumi Discrezionali;Azionario;1.099.478,80;0,00;1.099.478,80;286.124,00;3,84;Brasile;XBSP;BRL
603392;BEIJING WANTAI BIOLOGICAL PHARMACY;Salute;Azionario;1.099.767,33;0,00;1.099.767,33;167.153,00;6,58;Cina;Shanghai Stock Exchange;CNY
BANCOINDIA;BANCO PRODUCTS INDIA LTD;Consumi Discrezionali;Azionario;1.100.348,32;0,00;1.100.348,32;141.055,00;7,80;India;National Stock Exchange Of India;INR
2211;EVERGREEN STEEL CORP;Materiali;Azionario;1.101.024,91;0,00;1.101.024,91;307.000,00;3,59;Taiwan;Taiwan Stock Exchange;TWD
PHX;PHOENIX GROUP PLC;IT;Azionario;1.101.044,50;0,00;1.101.044,50;3.888.381,00;0,28;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
2486;I-CHIUN PRECISION INDUSTRY LTD;IT;Azionario;1.095.194,22;0,00;1.095.194,22;371.000,00;2,95;Taiwan;Taiwan Stock Exchange;TWD
RALLIS;RALLIS INDIA LTD;Materiali;Azionario;1.095.578,10;0,00;1.095.578,10;376.039,00;2,91;India;National Stock Exchange Of India;INR
GNFC;GUJARAT NARMADA VALLEY FERTILIZERS;Materiali;Azionario;1.096.302,56;0,00;1.096.302,56;201.156,00;5,45;India;National Stock Exchange Of India;INR
BTG.R;BETAGRO NON-VOTING DR PCL;Generi di largo consumo;Azionario;1.098.148,78;0,00;1.098.148,78;1.994.600,00;0,55;Tailandia;Stock Exchange Of Thailand;THB
WABAG;VA TECH WABAG LTD;Imprese di servizi di pubblica utilità;Azionario;1.091.887,33;0,00;1.091.887,33;79.086,00;13,81;India;National Stock Exchange Of India;INR
002156;TONGFU MICROELECTRONICS LTD A;IT;Azionario;1.092.141,50;0,00;1.092.141,50;211.000,00;5,18;Cina;Shenzhen Stock Exchange;CNY
RELIGARE;RELIGARE ENTERPRISES LTD;Finanziari;Azionario;1.092.455,26;0,00;1.092.455,26;422.950,00;2,58;India;National Stock Exchange Of India;INR
SCI;SHIPPING CORPORATION OF INDIA LTD;Industriali;Azionario;1.093.879,42;0,00;1.093.879,42;446.738,00;2,45;India;National Stock Exchange Of India;INR
112040;WEM ADE LTD;Comunicazione;Azionario;1.091.008,70;0,00;1.091.008,70;59.219,00;18,42;Corea;Korea Exchange (Kosdaq);KRW
688082;ACM RESEARCH (SHANGHAI) INC A;IT;Azionario;1.091.113,77;0,00;1.091.113,77;45.162,00;24,16;Cina;Shanghai Stock Exchange;CNY
SIMH3;SIMPAR SA;Industriali;Azionario;1.085.488,81;0,00;1.085.488,81;962.948,00;1,13;Brasile;XBSP;BRL
293490;KAKAO GAMES CORP;Comunicazione;Azionario;1.087.713,40;0,00;1.087.713,40;102.301,00;10,63;Corea;Korea Exchange (Kosdaq);KRW
601991;DATANG INTERNATIONAL POWER GENERAT;Imprese di servizi di pubblica utilità;Azionario;1.082.488,16;0,00;1.082.488,16;2.134.700,00;0,51;Cina;Shanghai Stock Exchange;CNY
SHAILY;SHAILY ENGINEERING PLASTICS LTD;Industriali;Azionario;1.082.544,99;0,00;1.082.544,99;41.504,00;26,08;India;National Stock Exchange Of India;INR
ABCB4;BANCO ABC BRASIL PREF SA;Finanziari;Azionario;1.078.979,19;0,00;1.078.979,19;232.702,00;4,64;Brasile;XBSP;BRL
SCHNEIDER;SCHNEIDER ELECTRIC INFRASTRUCTURE;Industriali;Azionario;1.079.789,46;0,00;1.079.789,46;137.064,00;7,88;India;National Stock Exchange Of India;INR
TKFEN.E;TEKFEN HOLDING A;Industriali;Azionario;1.081.217,86;0,00;1.081.217,86;653.429,00;1,65;Turchia;Istanbul Stock Exchange;TRY
298050;HS HYOSUNG ADVANCED MATERIALS CORP;Materiali;Azionario;1.076.789,39;0,00;1.076.789,39;8.131,00;132,43;Corea;Korea Exchange (Stock Market);KRW
SUDARSCHEM;SUDARSHAN CHEMICAL INDUSTRIES LTD;Materiali;Azionario;1.076.944,58;0,00;1.076.944,58;99.163,00;10,86;India;National Stock Exchange Of India;INR
IRPC.R;IRPC NON-VOTING DR PCL;Energia;Azionario;1.077.799,73;0,00;1.077.799,73;33.203.100,00;0,03;Tailandia;Stock Exchange Of Thailand;THB
1834;SAUDI MANPOWER SOLUTIONS CO;Industriali;Azionario;1.078.548,35;0,00;1.078.548,35;753.598,00;1,43;Arabia Saudita;Saudi Stock Exchange;SAR
3060;YANBU CEMENT;Materiali;Azionario;1.078.679,01;0,00;1.078.679,01;274.394,00;3,93;Arabia Saudita;Saudi Stock Exchange;SAR
AGTHIA;AGTHIA GROUP;Generi di largo consumo;Azionario;1.078.739,49;0,00;1.078.739,49;1.015.896,00;1,06;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
NOAH;NOAH HOLDINGS AMERICAN DEPOSITARY;Finanziari;Azionario;1.072.529,84;0,00;1.072.529,84;110.116,00;9,74;Cina;New York Stock Exchange Inc.;USD
002281;ACCELINK TECHNOLOGIES LTD A;IT;Azionario;1.072.803,14;0,00;1.072.803,14;116.500,00;9,21;Cina;Shenzhen Stock Exchange;CNY
LTE;LIGHTHOUSE PROPERTIES PLC;Immobili;Azionario;1.073.154,33;0,00;1.073.154,33;2.172.199,00;0,49;Sud Africa;Johannesburg Stock Exchange;ZAR
MANYAVAR;VEDANT FASHIONS LTD;Consumi Discrezionali;Azionario;1.070.226,29;0,00;1.070.226,29;159.950,00;6,69;India;National Stock Exchange Of India;INR
000983;SHANXI COKING COAL ENERGY GROUP LT;Energia;Azionario;1.070.636,28;0,00;1.070.636,28;1.149.000,00;0,93;Cina;Shenzhen Stock Exchange;CNY
ANUP;THE ANUP ENGINEERING LTD;Industriali;Azionario;1.071.388,60;0,00;1.071.388,60;42.687,00;25,10;India;National Stock Exchange Of India;INR
6269;FLEXIUM INTERCONNECT INC;IT;Azionario;1.071.669,01;0,00;1.071.669,01;586.678,00;1,83;Taiwan;Taiwan Stock Exchange;TWD
SMU;SMU SA;Generi di largo consumo;Azionario;1.067.849,61;0,00;1.067.849,61;6.505.151,00;0,16;Cile;Santiago Stock Exchange;CLP
IIFLCAPS;IIFL CAPITAL SERVICES LTD;Finanziari;Azionario;1.068.292,89;0,00;1.068.292,89;309.138,00;3,46;India;National Stock Exchange Of India;INR
107;SICHUAN EXPRESS LTD H;Industriali;Azionario;1.063.861,89;0,00;1.063.861,89;1.508.000,00;0,71;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
839;CHINA EDUCATION GROUP HOLDINGS LTD;Consumi Discrezionali;Azionario;1.064.880,91;0,00;1.064.880,91;2.717.000,00;0,39;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ENGINERSIN;ENGINEERS INDIA LTD;Industriali;Azionario;1.065.658,89;0,00;1.065.658,89;498.897,00;2,14;India;National Stock Exchange Of India;INR
PTC;PTC INDIA LTD;Imprese di servizi di pubblica utilità;Azionario;1.059.454,79;0,00;1.059.454,79;608.908,00;1,74;India;National Stock Exchange Of India;INR
8086;ADVANCED WIRELESS SEMICONDUCTOR;IT;Azionario;1.060.169,12;0,00;1.060.169,12;316.723,00;3,35;Taiwan;Gretai Securities Market;TWD
THANGAMAYL;THANGAMAYIL JEWELLERY LTD;Consumi Discrezionali;Azionario;1.061.880,67;0,00;1.061.880,67;30.123,00;35,25;India;National Stock Exchange Of India;INR
POWERMECH;POWER MECH PROJECTS LTD;Industriali;Azionario;1.062.375,04;0,00;1.062.375,04;40.686,00;26,11;India;National Stock Exchange Of India;INR
CZG;CZG CESKA ZBROJOVKA GROUP SE;Industriali;Azionario;1.056.869,26;0,00;1.056.869,26;30.398,00;34,77;Repubblica Ceca;Prague Stock Exchange;CZK
300339;JIANGSU HOPERUN SOFTWARE LTD A;IT;Azionario;1.054.243,16;0,00;1.054.243,16;153.000,00;6,89;Cina;Shenzhen Stock Exchange;CNY
AZNOULA;SHAMAL AZ ZOUR AL OULA KSC;Imprese di servizi di pubblica utilità;Azionario;1.055.052,90;0,00;1.055.052,90;2.116.312,00;0,50;Kuwait;Kuwait Stock Exchange;KWD
ARCLK.E;ARCELIK A;Consumi Discrezionali;Azionario;1.055.087,54;0,00;1.055.087,54;410.657,00;2,57;Turchia;Istanbul Stock Exchange;TRY
600460;HANGZHOU SILAN MICROELECTRONICS LT;IT;Azionario;1.051.180,73;0,00;1.051.180,73;269.500,00;3,90;Cina;Shanghai Stock Exchange;CNY
1302;BAWAN CO;Industriali;Azionario;1.051.373,36;0,00;1.051.373,36;78.116,00;13,46;Arabia Saudita;Saudi Stock Exchange;SAR
AZAD;AZAD ENGINEERING LTD;Industriali;Azionario;1.047.520,17;0,00;1.047.520,17;59.370,00;17,64;India;National Stock Exchange Of India;INR
